year_month,partner_group,s1,s2,s3,s4,gap_diversion,gap_others,gap_residual
2025-04,UK,10.052548684196775,8.759843789588668,8.015719893934092,6.206959309306399,1.2927048946081072,0.7441238956545764,1.8087605846276933
2025-04,ROW,7.842607740958943,6.846435037960942,5.76299673362981,3.33072967143146,0.9961727029980008,1.0834383043311329,2.4322670621983495
2025-05,China,70.37474203821141,73.33013470491375,73.01131506407359,48.24499155406824,-2.9553926667023376,0.3188196408401609,24.766323510005343
2025-05,Canada,4.11828267573083,3.6938659077285676,3.6754744850881753,1.8778190883411414,0.4244167680022626,0.018391422640392285,1.797655396747034
2025-05,Mexico,5.614216502871088,4.7864425574955884,4.779560555604578,4.3340998016570245,0.8277739453754993,0.00688200189101007,0.4454607539475539
2025-05,EU,10.01100957791055,7.807705838470545,7.634812876346745,6.7167813952121085,2.2033037394400043,0.17289296212380023,0.9180314811346362
2025-05,Japan,15.965525261339266,15.017247357883399,14.718635233923724,14.100750568391673,0.9482779034558675,0.29861212395967485,0.6178846655320509
2025-05,S. Korea,14.170161736001416,13.2604164658324,11.68765662480562,12.258528962653878,0.909745270169017,1.5727598410267802,-0.5708723378482592
2025-05,UK,11.593463306089516,7.998766989404118,7.75441635896486,6.871199317834927,3.5946963166853987,0.24435063043925798,0.8832170411299325
2025-05,ROW,9.041917075624893,7.533831683993486,6.895198875595029,5.452666405061228,1.5080853916314068,0.6386328083984569,1.4425324705338012
2025-06,China,41.810289022559,43.31970968274562,43.18125421929498,40.291586158405195,-1.5094206601866205,0.13845546345064008,2.8896680608897825
2025-06,Canada,5.453745408400431,4.350168989809423,4.32386426029032,2.3844693051003065,1.1035764185910084,0.026304729519102565,1.9393949551900138
2025-06,Mexico,6.271339726528289,5.173532733972375,5.167901818670025,3.989950350469122,1.0978069925559142,0.005630915302350381,1.1779514682009027
2025-06,EU,10.658880174157193,9.867478560135348,9.77630203475618,8.698709497477608,0.7914016140218454,0.09117652537916854,1.077592537278571
2025-06,Japan,16.723559118030735,15.987900733116197,15.843366826240848,15.885328916399777,0.7356583849145384,0.14453390687534906,-0.041962090158929044
